Station;Area;ICUL;Suborder;Family;Genus;Species;MorphoSpecies;#ind;Gear;Sampleunit1;Sampleunit2;Lat_start;Lat_end;Long_start;Long_end;depth_start;depth_end;Current velocity;Current direction;Salinity;Silicate;Phosphate;pH;Dissolved oxygen;Nitrate;Iron;Temperature;Lat_start_dec;Lat_end_dec;Long_start_dec;Long_end_dec
1_10;Bering Sea;ICUL13620;Tanaidomorpha;Cryptocopidae;Cryptocopoides;;sp. 1;1;EBS;Supra;300 µm;54° 31,419' N;54° 32,495' N;172° 36,594' W;172° 32,014' W;3517;3504;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.0087275;54.00902639;-172.010165;-172.0088928
1_10;Bering Sea;ICUL13613;Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 3;9;EBS;Supra;300 µm;54° 31,419' N;54° 32,495' N;172° 36,594' W;172° 32,014' W;3517;3504;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.0087275;54.00902639;-172.010165;-172.0088928
1_10;Bering Sea;ICUL13618;Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 1;3;EBS;Supra;300 µm;54° 31,419' N;54° 32,495' N;172° 36,594' W;172° 32,014' W;3517;3504;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.0087275;54.00902639;-172.010165;-172.0088928
1_10;Bering Sea;ICUL13619;Tanaidomorpha;Colletteidae;Leptognathiopsis ;;sp. 1;1;EBS;Supra;300 µm;54° 31,419' N;54° 32,495' N;172° 36,594' W;172° 32,014' W;3517;3504;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.0087275;54.00902639;-172.010165;-172.0088928
1_10;Bering Sea;ICUL13616;Tanaidomorpha;Akanthophoreidae;Chauliopleona;;sp. 1;1;EBS;Supra;300 µm;54° 31,419' N;54° 32,495' N;172° 36,594' W;172° 32,014' W;3517;3504;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.0087275;54.00902639;-172.010165;-172.0088928
1_10;Bering Sea;ICUL13617;Tanaidomorpha;Agathotanaidae;stet.;;sp. 1;1;EBS;Supra;300 µm;54° 31,419' N;54° 32,495' N;172° 36,594' W;172° 32,014' W;3517;3504;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.0087275;54.00902639;-172.010165;-172.0088928
1_10;Bering Sea;ICUL16604;Tanaidomorpha;Colletteidae;Leptognathiopsis ;;sp. 1;1;EBS;Supra;300 µm;54° 31,419' N;54° 32,495' N;172° 36,594' W;172° 32,014' W;3517;3504;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.0087275;54.00902639;-172.010165;-172.0088928
1_4;Bering Sea;ICUL13592;Tanaidomorpha;Tanaellidae;Araphura;;sp. 1;2;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13604;Tanaidomorpha;Tanaellidae;Araphura;;sp. 1;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL12925;Tanaidomorpha;Akanthophoreidae;Chauliopleona;;sp. 1;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13596;Tanaidomorpha;Cryptocopidae;Cryptocopoides;;sp. 1;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13593;Tanaidomorpha;Cryptocopidae;Cryptocopoides;;sp. 1;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13605;Tanaidomorpha;Cryptocopidae;Cryptocopoides;;sp. 1;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13634;Tanaidomorpha;Leptognathiidae;Leptognathia;;sp. 1;1;EBS;Epi;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13597;Tanaidomorpha;Leptognathiidae;Leptognathia;;sp. 1;2;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13600;Tanaidomorpha;Leptognathiidae;Leptognathia;;sp. 1;4;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13602;Tanaidomorpha;Leptognathiidae;Leptognathia ;;sp. 1;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13633;Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 2;1;EBS;Epi;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13590;Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 1;4;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13603;Apseudomorpha;Apseudidae;Leviapseudes;;sp. 1;1;EBS;Supra;Livesorting;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13632;Tanaidomorpha;Agathotanaidae;Paranarthrura;;sp. 1;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13598;Tanaidomorpha;Agathotanaidae;Paranarthrura;;sp. 1;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL13594;Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 3;1;EBS;Supra;300 µm;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL16088;Tanaidomorpha;Agathotanaidae;stet.;;sp. 1;1;EBS;;;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL16087;Tanaidomorpha;Colletteidae;Subullela;;sp. 1;2;EBS;;;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_4;Bering Sea;ICUL16086;Tanaidomorpha;Colletteidae;Subullela;;sp. 1;1;EBS;;;54° 32,004' N;54° 31,293' N;172° 33,043' W;172° 38,046' W;3504;3524;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00889;54.0086925;-172.0091786;-172.0105683
1_6;Bering Sea;ICUL16619;Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 1;1;BC;;;54° 33.212' N;54° 33.212' N;172° 34.965' W;172° 34.965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL16656;Tanaidomorpha;Leptognathiidae;Leptognathia;;sp. 1;1;BC;;;54° 33.212' N;54° 33.212' N;172° 34.965' W;172° 34.965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL16618;Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 3;1;BC;;;54° 33.212' N;54° 33.212' N;172° 34.965' W;172° 34.965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL16660;Tanaidomorpha;Colletteidae;Leptognathiopsis;;sp. 2;4;BC;;;54° 33.212' N;54° 33.212' N;172° 34.965' W;172° 34.965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL16809;Tanaidomorpha;Leptognathiidae;Leptognathia;;sp. 1;2;BC;;;54° 33.212' N;54° 33.212' N;172° 34.965' W;172° 34.965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL16659;Tanaidomorpha;Leptognathiidae;Leptognathia;;sp. 1;1;BC;;;54° 33.212' N;54° 33.212' N;172° 34.965' W;172° 34.965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL16624; Tanaidomorpha;Colletteidae;Haplocope;;sp. 2;2;BC;;;54° 33.212' N;54° 33.212' N;172° 34.965' W;172° 34.965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL16709; Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 3;1;BC;;;54° 33.212' N;54° 33.212' N;172° 34.965' W;172° 34.965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL13627; Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 3;4;BC;0-2 cm;300 µm;54° 33,212' N;54° 33,212' N;172° 34,965' W;172° 34,965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL13607; Tanaidomorpha;Colletteidae;Leptognathiopsis ;;sp. 1;4;BC;0-2 cm;500 µm;54° 33,212' N;54° 33,212' N;172° 34,965' W;172° 34,965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL13626; Tanaidomorpha;Colletteidae;Leptognathiopsis ;;sp. 1;1;BC;0-2 cm;300 µm;54° 33,212' N;54° 33,212' N;172° 34,965' W;172° 34,965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
1_6;Bering Sea;ICUL13624; Tanaidomorpha;Agathotanaidae;Paragathotanais;;sp. 1;1;BC;0-2 cm;300 µm;54° 33,212' N;54° 33,212' N;172° 34,965' W;172° 34,965' W;3514;;0.01239;218.06752;34.66093;272.29665;3.16769;7.61195;81.75994;39.29917;0.00073;1.29421;54.00922556;54.00922556;-172.0097125;-172.0097125
10_5;S Slope Aleutian Trench;ICUL16650; Tanaidomorpha;Agathotanaidae;Paranarthrura;;sp. 3;1;EBS;;;51° 42,140' N;51° 40,437' N;166° 29,812' W;166° 32,837' W;5150;5090;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01170556;51.0112325;-166.0082811;-166.0091214
10_5;S Slope Aleutian Trench;ICUL16662; Tanaidomorpha;Agathotanaidae;Paranarthrura;;sp. 1;4;EBS;;;51° 42,140' N;51° 40,437' N;166° 29,812' W;166° 32,837' W;5150;5090;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01170556;51.0112325;-166.0082811;-166.0091214
10_5;S Slope Aleutian Trench;ICUL16669; Tanaidomorpha;Caudalongidae;Univeristatotanais;;sp. 1;1;EBS;;;51° 42,140' N;51° 40,437' N;166° 29,812' W;166° 32,837' W;5150;5090;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01170556;51.0112325;-166.0082811;-166.0091214
10_5;S Slope Aleutian Trench;ICUL16797; Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 1;1;EBS;;;51° 42,140' N;51° 40,437' N;166° 29,812' W;166° 32,837' W;5150;5090;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01170556;51.0112325;-166.0082811;-166.0091214
10_5;S Slope Aleutian Trench;ICUL16783;Tanaidomorpha;Agathotanaidae;Paragathotanais;;sp. 1;3;EBS;;;51° 42,140' N;51° 40,437' N;166° 29,812' W;166° 32,837' W;5150;5090;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01170556;51.0112325;-166.0082811;-166.0091214
10_5;S Slope Aleutian Trench;ICUL16794;Tanaidomorpha;Typhlotanaidae;Typhlamia;;sp. 2;1;EBS;;;51° 42,140' N;51° 40,437' N;166° 29,812' W;166° 32,837' W;5150;5090;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01170556;51.0112325;-166.0082811;-166.0091214
10_6;S Slope Aleutian Trench;ICUL17021; Tanaidomorpha;Colletteidae;Collettea;;sp. 2;1;BC;;;51° 40.563' N;;166° 33.014' W;;5096;;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.0112675;;-166.0091706;
10_6;S Slope Aleutian Trench;ICUL12999; Tanaidomorpha;Colletteidae;Haplocope;;sp. 1;1;BC;0-2 cm;500 µm;51° 40,563' N;;166° 33,014' W;;5096;;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.0112675;;-166.0091706;
10_6;S Slope Aleutian Trench;ICUL12998; Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 1;1;BC;0-2 cm;500 µm;51° 40,563' N;;166° 33,014' W;;5096;;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.0112675;;-166.0091706;
10_9;S Slope Aleutian Trench;ICUL12993;Tanaidomorpha;Typhlotanaidae;Paratyphlotanais;;sp. 1;1;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL16625;Tanaidomorpha;Cryptocopidae;Cryptocopoides;;sp. 1;1;EBS;;;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL16683;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 1;3;EBS;;;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL16639;Tanaidomorpha;Colletteidae;Leptognathiella;;sp. 6;1;EBS;;;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL16684;Tanaidomorpha;Agathotanaidae;Paranarthrura;;sp. 1;1;EBS;;;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL13030;Apseudomorpha;Apseudidae;Fageapseudes;;sp. 1;1;EBS;Supra;Livesorting;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL13000;Apseudomorpha;Apseudidae;Fageapseudes;;sp. 2;1;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL12997;Tanaidomorpha;Agathotanaidae;stet.;;sp. 1;1;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL12994;Tanaidomorpha;Typhlotanaidae;Typhlamia;;sp. 2;4;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL12989;Tanaidomorpha;Colletteidae;Collettea;;sp. 2;3;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL12992;Tanaidomorpha;Cryptocopidae;Cryptocopoides;;sp. 1;1;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL12991;Tanaidomorpha;Paratanaoidea incertae sedis;Exspina;;sp. 1;1;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL15897;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 1;1;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL15896;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 5;1;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
10_9;S Slope Aleutian Trench;ICUL12995;Tanaidomorpha;Typhlotanaidae;Typhlotanais;plebejus;sp. 1;2;EBS;Supra;300 µm;51° 41,711' N;51° 39,773' N;166° 28,024' W;166° 31,293' W;5170;5100;0.00514;74.56282;34.68637;162.68846;2.56022;7.70323;154.94496;36.81265;0.00061;1.05525;51.01158639;51.01104806;-166.0077844;-166.0086925
11_3;Hadal;ICUL17018;Tanaidomorpha;Colletteidae;Collettea;;sp. 2;1;BC;;;52° 38.992' N;;164° 29.016' W;;7033;;0.00886;70.76851;34.68709;162.52693;2.55789;7.67450;155.11593;36.79193;0.00061;1.04493;52.01083111;;-164.00806;
11_3;Hadal;ICUL16633;Tanaidomorpha;Agathotanaidae;Paragathotanais;;sp. 1;1;BC;;;52° 38.992' N;;164° 29.016' W;;7033;;0.00886;70.76851;34.68709;162.52693;2.55789;7.67450;155.11593;36.79193;0.00061;1.04493;52.01083111;;-164.00806;
11_5;Hadal;ICUL13002;Tanaidomorpha;Anarthruridae;stet.;;sp. 1;1;EBS;Supra;Livesorting;52° 37,479' N;52° 38,715' N;164° 24,842' W;164° 30,733' W;6785;7030;0.00886;70.76851;34.68709;162.52693;2.55789;7.67450;155.11593;36.79193;0.00061;1.04493;52.01041083;52.01075417;-164.0069006;-164.0085369
11_5;Hadal;ICUL13004;Tanaidomorpha;Anarthruridae;stet.;;sp. 1;2;EBS;Epi;300 µm;52° 37,479' N;52° 38,715' N;164° 24,842' W;164° 30,733' W;6785;7030;0.00886;70.76851;34.68709;162.52693;2.55789;7.67450;155.11593;36.79193;0.00061;1.04493;52.01041083;52.01075417;-164.0069006;-164.0085369
11_5;Hadal;ICUL13005;Tanaidomorpha;Anarthruridae;stet.;;sp. 1;1;EBS;Supra;300 µm;52° 37,479' N;52° 38,715' N;164° 24,842' W;164° 30,733' W;6785;7030;0.00886;70.76851;34.68709;162.52693;2.55789;7.67450;155.11593;36.79193;0.00061;1.04493;52.01041083;52.01075417;-164.0069006;-164.0085369
12_5;"N Slope Aleutian Trench

";ICUL16693;Tanaidomorpha;Typhlotanaidae;Starkus;;sp. 2 ;1;EBS;;;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
12_5;"N Slope Aleutian Trench

";ICUL16692;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 1;4;EBS;;;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
12_5;"N Slope Aleutian Trench

";ICUL13890;Tanaidomorpha;Leptognathiidae;Forcipatia;;sp. 1;1;EBS;Epi;300 µm;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
12_5;"N Slope Aleutian Trench

";ICUL13896;Tanaidomorpha;Leptognathiidae;Forcipatia;;sp. 1;1;EBS;Supra;300 µm;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
12_5;"N Slope Aleutian Trench

";ICUL13025;Tanaidomorpha;Agathotanaidae;Paragathotanais;;sp. 2;2;EBS;Epi;300 µm;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
12_5;"N Slope Aleutian Trench

";ICUL13024;Tanaidomorpha;Agathotanaidae;Paranarthrura ;;sp. 1;3;EBS;Epi;300 µm;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
12_5;"N Slope Aleutian Trench

";ICUL13015;Tanaidomorpha;Typhlotanaidae;Starkus;;sp. 2;1;EBS;Supra;Livesorting;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
12_5;"N Slope Aleutian Trench

";ICUL13891;Tanaidomorpha;Typhlotanaidae;Starkus;;sp. 2;1;EBS;Epi;300 µm;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
12_5;"N Slope Aleutian Trench

";ICUL13014;Tanaidomorpha;Pseudotanaidae;Pseudotanais;;sp. 5;1;EBS;Supra;Livesorting;53° 34,165' N;53° 36,101' N;162° 08,395' W;162° 10,755' W;4240;4305;0.00662;251.89631;34.68013;161.15934;2.59259;7.73507;151.44540;37.20726;0.00060;1.11170;53.00949028;53.01002806;-162.0023319;-162.0029875
